# HRMSv2/CAN LOGGER made by brzanad
# TIMESTAMP - human readable format
# ID - HEX format
# DATA - HEX format
# HH:MM:SS,KKK;ID;DATADATADATADATA
18:30:45,905;20;000080FE396F1040
18:30:45,906;29;FF130D10A3010200
18:30:45,911;20;000080396F1040
18:30:45,916;0D;0000000000000000
18:30:45,917;20;000080FE396F1040
18:30:45,923;20;000080FE396F1040
18:30:45,930;20;000080FE396F1040

18:30:45,937;20;000080FE396F1040
18:30:45,952;20;000080FE396F1040
18:30:45,952;20;000080FE396F1040
18:30:45,958;20;000080FE396F1040
18:30:45,959;2D;1B00640AFF0D9200
18:30:45,960;2A;913FAD41E5140200
18:30:45,961;2B;FD7F0D0020D00100
18:30:45,964;20;000080FE396F1040
18:30:45,966;0D;0000000000000000
18:30:45,971;20;000080FE396F1040
18:30:45,977;20;000080FE396F1040
18:30::45,984;20;000080FE396F1040
18:30:45,991;20;000080FE396F1040
18:30:45,997;20;000080FE396F1040
18:30:46,002;2C;FF0DC200FF0D1201
18:30:46,003;28;FF130D001D290200
18:30:46,004;20;000080FE396F1040
18:30:46,005;29;FF130D10A3FE0100
18:30:46,011;20;000080FE396F1040
18:30:46,016;0D;0000000000000000
18:30:46,017;20;000080FE396F1040
18:30:46,024;20;000080FE396F1040
18:30:46,031;20;000080FE396F1040
18:30:46,037;20;000080FE396F1040
18:30:46,043;20;000080FE396F1040
18:30:46,050;20;000080FE396F1040
18:30:46,057;20;000080FE396F1040
18:30:46,059;2D;1B00640AFF0D8E00
18:30:46,060;2A;913FAD41E5160200
18:30:46,061;2B;FD7B0D00E0CF0100
18:30:46,064;20;000080FE396F1040
18:30:46,066;0D;0000000000000000
18:30:46,071;20;000080FE396F1040
18:30:46,072;14;00000000E60B2EC0
18:30:46,073;15;AEB9FB3F413F2237
18:30:46,077;20;000080FE396F1040
18:30:46,085;20;000080FE396F1040
18:30:46,092;20;000080FE396F1040
18:30:46,098;20;000080FE396F1040
18:30:46,104;2C;FF0DC100FF0D0801
18:30:46,105;28;FF170D001D290200
18:30:46,106;20;000080FE396F1040
18:30:46,107;29;FF130D10A3010200
18:30:46,112;20;000080FE396F1040
18:30:46,113;17;3375744100000000
18:30:46,116;0D;0000000000000000
18:30:46,117;20;000080FE396F1040
18:30:46,124;20;000080FE396F1040
18:30:46,137;20;000080FE396F1040
18:30:46,144;20;000080FE396F1040
18:30:46,150;20;000080FE396F1040
18:30:46,157;20;000080FE396F1040
18:30:46,159;2D;1B00640AFF0D9100
18:30:46,160;2A;913FAD4165170200
18:30:46,161;2B;FD7F0D00E0CF0100
18:30:46,164;20;000080FE396F1040
18:30:46,166;0D;0000000000000000
18:30:46,170;20;000080FE396F1040
18:30:46,177;20;000080FE396F1040
18:30:46,184;20;000080FE396F1040
18:30:46,190;20;000080FE396F1040
18:30:46,197;20;000080FE396F1040
18:30:46,203;2C;FF0DC600FF0D0801
18:30:46,204;28;FF130D00DD260200
18:30:46,205;20;000080FE396F1040
18:30:46,206;29;FF130D10E3010200
18:30:46,212;20;000080FE396F1040
18:30:46,217;0D;0000000000000000
18:30:46,218;20;000080FE396F1040
18:30:46,225;20;000080FE396F1040
18:30:46,232;20;000080FE396F1040
18:30:46,238;20;000080FE396F1040
18:30:46,244;20;000080FE396F1040
18:30:46,251;20;000080FE396F1040
18:30:46,257;20;000080FE396F1040
18:30:46,258;2D;1B00640AFF0D8F00
18:30:46,259;2A;913FAD4165170200
18:30:46,260;2B;FD7F0D00E0CF0100
18:30:46,263;20;000080FE396F1040
18:30:46,266;0D;0000000000000000
18:30:46,270;20;000080FE396F1040
18:30:46,277;20;000080FE396F1040
18:30:46,284;20;000080FE396F1040
18:30:46,291;20;000080FE396F1040
18:30:46,297;20;000080FE396F1040
18:30:46,302;2C;FF0DC500FF0D1001
18:30:46,303;28;FF170D001D290200
18:30:46,304;20;000080FE396F1040
18:30:46,305;29;FF130D10E3010200
18:30:46,310;20;000080FE396F1040
18:30:46,316;0D;0000000000000000
18:30:46,317;20;000080FE396F1040
18:30:46,321;14;00000000E60B2EC0
18:30:46,322;15;AEB9FB3F8D424236
18:30:46,324;20;000080FE396F1040
18:30:46,331;20;000080FE396F1040
18:30:46,338;20;000080FE396F1040
18:30:46,345;20;000080FE396F1040
18:30:46,352;20;000080FE396F1040
18:30:46,358;20;000080FE396F1040
18:30:46,360;2D;1B00640AFF0D8D00
18:30:46,361;2A;913FAD4125170200
18:30:46,362;2B;FD7B0D00E0CF0100
18:30:46,364;17;4C08744100000000
18:30:46,365;20;000080FE396F1040
18:30:46,366;0D;0000000000000000
18:30:46,371;20;000080FE396F1040
18:30:46,377;20;000080FE396F1040
18:30:46,383;20;000080FE396F1040
18:30:46,390;20;000080FE396F1040
18:30:46,397;20;000080FE396F1040
18:30:46,403;2C;FF0DC400FF0D0801
18:30:46,404;28;FF170D001D290200
18:30:46,405;20;000080FE396F1040
18:30:46,406;29;FF130D10E3010200
18:30:46,411;20;000080FE396F1040
18:30:46,416;0D;0000000000000000
18:30:46,417;20;000080FE396F1040
18:30:46,423;20;000080FE396F1040
18:30:46,430;20;000080FE36F1040
18:30:46,437;20;000080FE396F1040
18:30:46,444;20;000080FE396F1040
18:30:46,451;20;000080FE396F1040

18:30:46,457;20;000080FE396F1040
18:30:46,476;2D;1B00640AFF0D9000
18:30:46,477;2A;913FAD41E5160200
18:30:46,478;2B;FD7F0D00E0CF0100
18:30:46,479;20;000080FE396F1040
18:30:46,480;0D;0000000000000000
18:30:46,481;20;000080FE396F1040
18:30:46,482;20;000080FE396F1040
18:30:46,484;20;000080FE396F1040
18:30:46,492;20;000080FE396F1040
18:30:46,497;20;000080FE396F1040
18:30:46,502;2C;FF0DC400FF0D1101
18:30:46,503;28;FF170D00DD250200
18:30:46,504;20;000080FE396F1040
18:30:46,505;29;FF130D10A3020200
18:30:46,510;20;000080FE396F1040
18:30:46,516;0D;0000000000000000
18:30:46,517;20;000080FE396F1040
18:30:46,524;20;000080FE396F1040
18:30:46,531;20;000080FE396F1040
18:30:46,537;20;000080FE396F1040
18:30:46,543;20;000080FE396F1040
18:30:46,550;20;000080FE396F1040
18:30:46,554;01;0002000001010081
18:30:46,557;20;000080FE396F1040
18:30:46,559;2D;1B00640AFF0D8F00
18:30:46,560;2A;913FAD4165170200
18:30:46,561;2B;FD7B0D00E0CF0100
18:30:46,564;20;000080FE396F1040
18:30:46,566;0D;0000000000000000
18:30:46,570;14;00000000E60B2EC0
18:30:46,571;15;AEB9FB3F8E19F8B5
18:30:46,572;20;000080FE396F1040
18:30:46,578;20;000080FE396F1040
18:30:46,584;20;000080FE396F1040
18:30:46,590;20;000080FE396F1040
18:30:46,597;20;000080FE396F1040
18:30:46,603;2C;FF0DC500FF0D0E01
18:30:46,604;28;FF170D001D290200
18:30:46,605;20;000080FE396F1040
18:30:46,606;29;FF130D10E3010200
18:30:46,611;20;000080FE396F1040
18:30:46,613;17;3375744100000000
18:30:46,617;0D;0000000000000000
18:30:46,618;20;000080FE396F1040
18:30:46,624;20;000080FE396F1040
18:30:46,630;20;000080FE396F1040
18:30:46,637;20;000080FE396F1040
18:30:46,644;20;000080FE396F1040
18:30:46,651;20;000080FE396F1040
18:30:46,657;20;000080FE396F1040
18:30:46,659;2D;1B00640AFF0D8D00
18:30:46,660;2A;913FAD4165170200
18:30:46,661;2B;FD7B0D00E0CF0100
18:30:46,664;20;000080FE396F1040
18:30:46,666;0D;0000000000000000
18:30:46,670;20;000080FE396F1040
18:30:46,677;20;000080FE396F1040
18:30:46,684;20;000080FE396F1040
18:30:46,690;20;000080FE396F1040
18:30:46,697;20;000080FE396F1040
18:30:46,703;2C;FF0DC500FF0D0F01
18:30:46,704;28;FF170D00DD280200
18:30:46,705;20;000080FE396F1040
18:30:46,706;29;FF130D1023FF0100
18:30:46,710;20;000080FE396F1040
18:30:46,715;0D;0000000000000000
18:30:46,717;20;000080FE396F1040
18:30:46,724;20;000080FE396F1040
18:30:46,731;20;000080FE396F1040
18:30:46,737;20;000080FE396F1040
18:30:46,745;20;000080FE396F1040
18:30:46,751;20;000080FE396F1040
18:30:46,757;20;000080FE396F1040
18:30:46,758;2D;1B00640AFF0D9400
18:30:46,759;2A;913FAD4125170200
18:30:46,760;2B;FD7B0D00E0CF0100
18:30:46,763;20;000080FE396F1040
18:30:46,766;0D;0000000000000000
18:30:46,770;20;000080FE396F1040
18:30:46,777;20;000080FE396F1040
18:30:46,784;20;000080FE396F1040
18:30:46,791;20;000080FE396F1040
18:30:46,797;20;000080FE396F1040
18:30:46,802;2C;FF0DC400FF0D1201
18:30:46,803;28;FF170D009D250200
18:30:46,804;20;000080FE396F1040
18:30:46,805;29;FF130D10E3010200
18:30:46,810;20;000080FE396F1040
18:30:46,816;0D;0000000000000000
18:30:46,817;20;000080FE396F1040
18:30:46,821;14;00000000E60B2EC0
18:30:46,822;15;AEB9FB3F99CC32B7
18:30:46,824;20;000080FE396F1040
18:30:46,831;20;000080FE396F1040
18:30:46,837;20;000080FE396F1040
18:30:46,843;20;000080FE396F1040
18:30:46,852;20;000080FE396F1040
18:30:46,858;20;000080FE396F1040
18:30:46,860;2D;1B00640AFF0D8D00
18:30:46,861;2A;913FAD41E5140200
18:30:46,862;2B;FD7B0D0020D00100
18:30:46,864;17;E650744100000000
18:30:46,865;20;000080FE396F1040
18:30:46,868;0D;0000000000000000
18:30:46,873;20;000080FE396F1040
18:30:46,877;20;000080FE396F1040
18:30:46,883;20;000080FE396F1040
18:30:46,890;20;000080FE396F1040
18:30:46,897;20;000080FE396F1040
18:30:46,903;2C;FF0DC300FF0D0901
18:30:46,904;28;FF170D001D290200
18:30:46,905;20;000080FE396F1040
18:30:46,906;29;FF130D10E3010200
18:30:46,911;20;000080FE396F1040
18:30:46,916;0D;0000000000000000
18:30:46,917;20;000080FE396F1040
18:30:46,923;20;000080FE396F1040
18:30:46,930;20;000080FE396F1040
18:30:46,937;20;000080FE396F1040
18:30:46,944;20;000080FE396F1040
18:30:46,951;20;000080FE396F1040
18:30:46,958;20;000080FE396F1040

18:30:46,959;2D;1B00640AFF0D8E00
18:30:46,974;2A;913FAD4125140200
18:30:46,975;2B;FD7B0D00E0CF0100
18:30:46,976;20;000080FE396F1040
18:30:46,977;0D;0000000000000000
18:30:46,978;20;000080FE396F1040
18:30:46,979;20;000080FE396F1040
18:30:46,993;20;000080FE396F1040
18:30:46,999;20;000080FE396F1040
18:30:47,002;2C;FF0DC400FF0D0F01
18:30:47,003;28;FF170D005D290200
18:30:47,004;20;000080FE396F1040
18:30:47,005;29;FF130D10A3030200
18:30:47,07,010;20;000080FE396F1040
18:30:47,016;0D;0000000000000000
18:30:47,017;20;000080FE396F1040
18:30:47,024;20;000080FE396F1040
18:30:47,031;20;000080FE396F1040
18:30:47,037;20;000080FE396F1040
18:30:47,043;20;000080FE396F1040
18:30:47,050;20;000080FE396F1040
18:30:47,057;20;000080FE396F1040
18:30:47,059;2D;1B00640AFF0D9100
18:30:47,060;2A;913FAD4125170200
18:30:47,061;2B;FD7B0D00E0CF0100
18:30:47,064;20;000080FE396F1040
18:30:47,066;0D;0000000000000000
18:30:47,071;20;000080FE396F1040
18:30:47,072;14;00000000E60B2EC0
18:30:47,073;15;ACB9FB3FBF56A4B6
18:30:47,077;20;000080FE396F1040
18:30:47,084;20;000080FE396F1040
18:30:47,090;20;000080FE396F1040
18:30:47,097;20;000080FE396F1040
18:30:47,103;2C;FF0DBF00FF0D0E01
18:30:47,104;28;FF170D001D290200
18:30:47,105;20;000080FE396F1040
18:30:47,106;29;FF130D10A3FE0100
18:30:47,111;20;000080FE396F1040
18:30:47,113;17;3375744100000000
18:30:47,117;0D;0000000000000000
18:30:47,118;20;000080FE396F1040
18:30:47,125;20;000080FE396F1040
18:30:47,130;20;000080FE396F1040
18:30:47,137;20;000080FE396F1040
18:30:47,144;20;000080FE396F1040
18:30:47,151;20;000080FE396F1040
18:30:47,157;20;000080FE396F1040
18:30:47,159;2D;1B00640AFF0D8E00
18:30:47,160;2A;913FAD4165140200
18:30:47,161;2B;FD7B0D00A0CF0100
18:30:47,164;20;000080FE396F1040
18:30:47,166;0D;0000000000000000
18:30:47,170;20;000080FE396F1040
18:30:47,177;20;000080FE396F1040
18:30:47,184;20;000080FE396F1040
18:30:47,190;20;000080FE396F1040
18:30:47,197;20;000080FE396F1040
18:30:47,203;2C;FF0DC500FF0D0F01
18:30:47,204;28;FF170D001D290200
18:30:47,205;20;000080FE396F1040
18:30:47,206;29;FF130D10E3010200
18:30:47,210;20;000080FE396F1040
18:30:47,215;0D;0000000000000000
18:30:47,217;20;000080FE396F1040
18:30:47,224;20;000080FE396F1040
18:30:47,232;20;000080FE396F1040
18:30:47,238;20;000080FE396F1040
18:30:47,246;20;000080FE396F1040
18:30:47,252;20;000080FE396F1040
18:30:47,257;20;000080FE396F1040
18:30:47,258;2D;1B00640AFF0D8F00
18:30:47,259;2A;913FAD4165170200
18:30:47,260;2B;FD7F0D00E0CF0100
18:30:47,264;20;000080FE396F1040
18:30:47,266;0D;0000000000000000
18:30:47,270;20;000080FE396F1040
18:30:47,277;20;000080FE396F1040
18:30:47,284;20;000080FE396F1040
18:30:47,291;20;000080FE396F1040
18:30:47,297;20;000080FE396F1040
18:30:47,302;2C;FF0DC400FF0D0F01
18:30:47,303;28;FF170D001D290200
18:30:47,304;20;000080FE396F1040
18:30:47,305;29;FF130D10A3010200
18:30:47,310;20;000080FE396F1040
18:30:47,316;0D;0000000000000000
18:30:47,317;20;000080FE396F1040
18:30:47,320;14;00000000E60B2EC0
18:30:47,321;15;ACB9FB3FC66A04B5
18:30:47,324;20;000080FE396F1040
18:30:47,331;20;000080FE396F1040
18:30:47,337;20;000080FE396F1040
18:30:47,343;20;000080FE396F1040
18:30:47,350;20;000080FE396F1040
18:30:47,357;20;000080FE396F1040
18:30:47,359;2D;1B00640AFF0D8F00
18:30:47,360;2A;913FAD41E5160200
18:30:47,361;2B;FD7B0D0020D00100
18:30:47,362;17;CCBD744100000000
18:30:47,364;20;000080FE396F1040
18:30:47,367;0D;0000000000000000
18:30:47,372;20;000080FE396F1040
18:30:47,377;20;000080FE396F1040
18:30:47,383;20;000080FE396F1040
18:30:47,390;20;000080FE396F1040
18:30:47,397;20;000080FE396F1040
18:30:47,403;2C;FF0DC300FF0D0F01
18:30:47,404;28;FF170D001D290200
18:30:47,405;20;000080FE396F1040
18:30:47,406;29;FF130D10E3010200
18:30:47,411;20;000080FE396F1040
18:30:47,416;0D;0000000000000000
18:30:47,417;20;000080FE396F1040
18:30:47,423;20;000080FE396F1040
18:30:47,430;20;000080FE396F1040
18:30:47,437;20;000080FE396F1040
18:30:47,444;20;000080FE396F1040
18:30:47,451;20;000080FE396F1040
18:30:47,457;20;000080FE396F1040
18:30:47,459;2D;1B00640AFF0D8F00
18:30:47,459;2A;913FAD41A5100
18:30:47,460;2B;FD7F0D00A0D00100

18:30:47,463;20;000080FE396F1040
18:30:47,478;0D;0000000000000000
18:30:47,479;20;000080FE396F1040
18:30:47,479;20;000080FE396F1040
18:30:47,485;20;000080FE396F1040
18:30:47,493;20;000080FE396F1040
18:30:47,499;20;000080FE396F1040
18:30:47,504;2C;FF0DC700FF0D0C01
18:30:47,505;28;FF170D005D270200
18:30:47,506;20;000080FE396F1040
18:30:47,507;29;FF130D10E3010200
18:30:47,510;20;000080FE396F1040
18:30:47,516;0D;0000000000000000
18:30:47,517;20;000080FE396F1040
18:30:47,52424;20;000080FE396F1040
18:30:47,531;20;000080FE396F1040
18:30:47,537;20;000080FE396F1040
18:30:47,543;20;000080FE396F1040
18:30:47,550;20;000080FE396F1040
18:30:47,554;01;0002000001010081
18:30:47,557;20;000080FE396F1040
18:30:47,559;2D;1B00640AFF0D8E00
18:30:47,560;2A;913FAD4125170200
18:30:47,561;2B;FD7F0D00E0CF0100
18:30:47,564;20;000080FE396F1040
18:30:47,566;0D;0000000000000000
18:30:47,571;20;000080FE396F1040
18:30:47,572;14;00000000E60B2EC0
18:30:47,573;15;ACB9FB3FDD311137
18:30:47,577;20;000080FE396F1040
18:30:47,584;20;000080FE396F1040
18:30:47,590;20;000080FE396F1040
18:30:47,597;20;000080FE396F1040
18:30:47,602;2C;FF0DC300FF0D0D01
18:30:47,603;28;FF170D00DD280200
18:30:47,604;20;000080FE396F1040
18:30:47,607;29;FF130D1023020200
18:30:47,612;20;000080FE396F1040
18:30:47,614;17;3375744100000000
18:30:47,618;0D;0000000000000000
18:30:47,619;20;000080FE396F1040
18:30:47,626;20;000080FE396F1040
18:30:47,632;20;000080FE396F1040
18:30:47,637;20;000080FE396F1040
18:30:47,644;20;000080FE396F1040
18:30:47,651;20;000080FE396F1040
18:30:47,657;20;000080FE396F1040
18:30:47,659;2D;1B00640AFF0D8D00
18:30:47,660;2A;913FAD4125170200
18:30:47,661;2B;FD7F0D0020D00100
18:30:47,664;20;000080FE396F1040
18:30:47,666;0D;0000000000000000
18:30:47,670;20;000080FE396F1040
18:30:47,677;20;000080FE396F1040
18:30:47,684;20;000080FE396F1040
18:30:47,691;20;000080FE396F1040
18:30:47,697;20;000080FE396F1040
18:30:47,703;2C;FF0DC400FF0D0F01
18:30:47,704;28;FF170D001D290200
18:30:47,705;20;000080FE396F1040
18:30:47,706;29;FF130D10A3FE0100
18:30:47,710;20;000080FE396F1040
18:30:47,715;0D;0000000000000000
18:30:47,717;20;000080FE396F1040
18:30:47,724;20;000080FE396F1040
18:30:47,730;20;000080FE396F1040
18:30:47,737;20;000080FE396F1040
18:30:47,745;20;000080FE396F1040
18:30:47,751;20;000080FE396F1040
18:30:47,759;2D;1B00640AFF0D8F00
18:30:47,760;2A;913FAD41E5160200
18:30:47,761;2B;FD7F0D0020D00100
18:30:47,764;20;000080FE396F1040
18:30:47,766;0D;0000000000000000
18:30:47,770;20;000080FE396F1040
18:30:47,777;20;000080FE396F1040
18:30:47,784;20;000080FE396F1040
18:30:47,791;20;000080FE396F1040
18:30:47,797;20;000080FE396F1040
18:30:47,802;2C;FF0DCB00FF0D1101
18:30:47,803;28;FF170D00DD250200
18:30:47,804;20;000080FE396F1040
18:30:47,805;29;FF130D10A3FF0100
18:30:47,810;20;000080FE396F1040
18:30:47,816;0D;0000000000000000
18:30:47,818;20;000080FE396F1040
18:30:47,821;14;00000000E60B2EC0
18:30:47,822;15;AEB9FB3F6A8CE936
18:30:47,824;20;000080FE396F1040
18:30:47,831;20;000080FE396F1040
18:30:47,837;20;000080FE396F1040
18:30:47,843;20;000080FE396F1040
18:30:47,850;20;000080FE396F1040
18:30:47,857;20;000080FE396F1040
18:30:47,859;2D;1B00640AFF0D9000
18:30:47,860;2A;913FAD4125170200
18:30:47,861;2B;FD7F0D0020D00100
18:30:47,863;17;8099744100000000
18:30:47,864;20;000080FE396F1040
18:30:47,867;0D;0000000000000000
18:30:47,872;20;000080FE396F1040
18:30:47,877;20;000080FE396F1040
18:30:47,884;20;000080FE396F1040
18:30:47,890;20;000080FE396F1040
18:30:47,897;20;000080FE396F1040
18:30:47,903;2C;FF0DC600FF0D0F01
18:30:47,904;28;FF170D001D290200
18:30:47,905;20;000080FE396F1040
18:30:47,906;29;FF130D10E3010200
18:30:47,911;20;000080FE396F1040
18:30:47,916;0D;0000000000000000
18:30:47,917;20;000080FE396F1040
18:30:47,923;20;000080FE396F1040
18:30:47,930;20;000080FE396F1040
18:30:47,937;20;000080FE396F1040
18:30:47,944;20;000080FE396F1040
18:30:47,951;20;000080FE396F1040
18:30:47,958;20;000080FE396F1040
18:30:47,959;2D;1B00640AFF0D8C00
18:30:47,959;2A;913FAD4125170200
18:30:47,960;2B;FD7B0D00E0CF0100
18:30:47,963;20;000080FE396F1040
18:30:47,965;0D;00000000000000

18:30:47,970;20;000080FE396F1040
18:30:47,986;20;000080FE396F1040
18:30:47,987;20;000080FE396F1040
18:30:47,993;20;000080FE396F1040
18:30:47,999;20;000080FE396F1040
18:30:48,004;2C;FF0DC800FF0D0601
18:30:48,005;28;FF170D001D290200
18:30:48,006;20;000080FE396F1040
18:30:48,007;29;FF130D10E3010200
18:30:48,012;20;000080FE396F1040
18:30:48,016;0D;0000000000000000
18:30:48,017;20;000080FE396F1040
18:30:48,024;20;000080FE396F1040
18:30:48,031;20;000080FE396F1040
18:30:48,037;20;000080FE396F1040
18:30:48,043;220;000080FE396F1040
18:30:48,050;20;000080FE396F1040
18:30:48,057;20;000080FE396F1040
18:30:48,059;2D;1B00640AFF0D8E00
18:30:48,060;2A;913FAD4165140200
18:30:48,061;2B;FD7B0D0020D00100
18:30:48,064;20;000080FE396F1040
18:30:48,066;0D;0000000000000000
18:30:48,071;20;000080FE396F1040
18:30:48,072;14;00000000E60B2EC0
18:30:48,073;15;AEB9FB3FD4E54534
18:30:48,077;20;000080FE396F1040
18:30:48,084;20;000080FE396F1040
18:30:48,090;20;000080FE396F1040
18:30:48,097;20;000080FE396F1040
18:30:48,102;2C;FF0DC100FF0D0C01
18:30:48,103;28;FF170D009D270200
18:30:48,104;20;000080FE396F1040
18:30:48,105;29;FF130D1063000200
18:30:48,111;20;000080FE396F1040
18:30:48,113;17;E650744100000000
18:30:48,117;0D;0000000000000000
18:30:48,118;20;000080FE396F1040
18:30:48,125;20;000080FE396F1040
18:30:48,131;20;000080FE396F1040
18:30:48,144;20;000080FE396F1040
18:30:48,151;20;000080FE396F1040
18:30:48,157;20;000080FE396F1040
18:30:48,159;2D;1B00640AFF0D9000
18:30:48,160;2A;913FAD4165140200
18:30:48,161;2B;FD7F0D0020D00100
18:30:48,164;20;000080FE396F1040
18:30:48,166;0D;0000000000000000
18:30:48,170;20;000080FE396F1040
18:30:48,184;20;000080FE396F1040
18:30:48,191;20;000080FE396F1040
18:30:48,203;2C;FF0DC500FF0D1001
18:30:48,204;28;FF170D005D290200
18:30:48,205;20;000080FE396F1040
18:30:48,206;29;FF130D10E3FE0100
18:30:48,210;20;000080FE396F1040
18:30:48,215;0D;0000000000000000
18:30:48,217;20;000080FE396F1040
18:30:48,224;20;000080FE396F1040
18:30:48,231;20;000080FE396F1040
18:30:48,237;20;000080FE396F1040
18:30:48,246;20;000080FE396F1040
18:30:48,252;20;000080FE396F1040
18:30:48,258;20;000080FE396F1040
18:30:48,260;2D;1B00640AFF0D9100
18:30:48,261;2A;913FAD4165170200
18:30:48,262;2B;FD7B0D00E0CF0100
18:30:48,265;20;000080FE396F1040
18:30:48,267;0D;0000000000000000
18:30:48,270;20;000080FE396F1040
18:30:48,277;20;000080FE396F1040
18:30:48,284;20;000080FE396F1040
18:30:48,291;20;000080FE396F1040
18:30:48,297;20;000080FE396F1040
18:30:48,302;2C;FF0DBF00FF0D1701
18:30:48,303;28;FF170D005D290200
18:30:48,304;20;000080FE396F1040
18:30:48,305;29;FF130D10E3010200
18:30:48,310;20;000080FE396F1040
18:30:48,316;0D;0000000000000000
18:30:48,317;20;000080FE396F1040
18:30:48,321;14;00000000E60B2EC0
18:30:48,322;15;AEB9FB3F0E2EDDB6
18:30:48,324;20;000080FE396F1040
18:30:48,331;20;000080FE396F1040
18:30:48,337;20;000080FE396F1040
18:30:48,344;20;000080FE396F1040
18:30:48,350;20;000080FE396F1040
18:30:48,357;20;000080FE396F1040
18:30:48,359;2D;1B00640AFF0D9400
18:30:48,360;2A;913FAD41A5140200
18:30:48,361;2B;FD7F0D00A0D00100
18:30:48,363;17;3375744100000000
18:30:48,368;0D;0000000000000000
18:30:48,373;20;000080FE396F1040
18:30:48,385;20;000080FE396F1040
18:30:48,392;20;000080FE396F1040
18:30:48,397;20;000080FE396F1040
18:30:48,403;2C;FF0DBF00FF0D0E01
18:30:48,404;28;FF170D00DD250200
18:30:48,405;20;000080FE396F1040
18:30:48,406;29;FF130D10A3010200
18:30:48,411;20;000080FE396F1040
18:30:48,416;0D;0000000000000000
18:30:48,417;20;000080FE396F1040
18:30:48,430;20;000080FE396F1040
18:30:48,437;20;000080FE396F1040
18:30:48,444;20;000080FE396F1040
18:30:48,451;20;00080FE396F1040
18:30:48,458;20;000080FE396F1040
18:30:48,459;2D;1B00640AFF0D8C00
18:30:48,459;2A;913FAD4125170200
18:30:48,460;2B;FD7F0D0020D00100
18:30:48,465;0D;0000000000000000
18:30:48,470;20;000080FE396F1040
18:30:48,477;20;000080FE396F1040
18:30:48,484;20;000080FE396F1040
18:30:48,492;20;000080FE396F1040
18:30:48,498;20;000080FE396F1040
18:30:48,503;2C;FF0DC600FF0D0E01
18:30:48,504;28;FF170D001D290200
18:30:48,505;20;000080FE396F1040
18:30:48,506;29;FF130D10A3FE0100

18:30:48,511;20;000080FE396F1040
18:30:48,529;0D;0000000000000000
18:30:48,529;20;000080FE396F1040
18:30:48,529;20;000080FE396F1040
18:30:48,531;20;000080FE396F1040
18:30:48,538;20;000080FE396F1040
18:30:48,543;20;000080FE396F1040
18:30:48,550;20;000080FE396F1040
18:30:48,554;01;0002000001010081
18:30:48,557;20;000080FE396F1040
18:30:48,559;2D;1B00640AFF0D8F00
18:30:48,560;2A;913FAD4165170200
18:30:48,561;2B;FD7B0D00E0CF0100
18:30:48,566;0D;0000000000000000
18:30:48,571;14;00000000E60B2EC0
18:30:48,572;15;ACB9FB3FF26016B7
18:30:48,577;20;000080FE396F1040
18:30:48,584;20;000080FE396F1040
18:30:48,590;20;000080FE396F1040
18:30:48,597;20;000080FE396F1040
18:30:48,602;2C;FF0DC600FF0D0E01
18:30:48,603;28;FF170D001D290200
18:30:48,604;20;000080FE396F1040
18:30:48,605;29;FF130D10A3010200
18:30:48,611;20;000080FE396F1040
18:30:48,613;17;3375744100000000
18:30:48,616;0D;0000000000000000
18:30:48,617;20;000080FE396F1040
18:30:48,626;20;000080FE396F1040
18:30:48,632;20;000080FE396F1040
18:30:48,638;20;000080FE396F1040
18:30:48,645;20;000080FE396F1040
18:30:48,651;20;000080FE396F1040
18:30:48,657;20;000080FE396F1040
18:30:48,659;2D;1B00640AFF0D9000
18:30:48,660;2A;913FAD4165170200
18:30:48,661;2B;FD7F0D00E0CF0100
18:30:48,664;20;000080FE396F1040
18:30:48,666;0D;0000000000000000
18:30:48,670;20;000080FE396F1040
18:30:48,684;20;000080FE396F1040
18:30:48,691;20;000080FE396F1040
18:30:48,703;2C;FF0DC700FF0D0E01
18:30:48,704;28;FF170D001D290200
18:30:48,705;20;000080FE396F1040
18:30:48,706;29;FF130D10A3010200
18:30:48,710;20;000080FE396F1040
18:30:48,715;0D;0000000000000000
18:30:48,717;20;000080FE396F1040
18:30:48,724;20;000080FE396F1040
18:30:48,730;20;000080FE396F1040
18:30:48,737;20;000080FE396F1040
18:30:48,744;20;000080FE396F1040
18:30:48,752;20;000080FE396F1040
18:30:48,758;20;000080FE396F1040
18:30:48,760;2D;1B00640AFF0D8C00
18:30:48,761;2A;913FAD4125170200
18:30:48,762;2B;FD7B0D0020D00100
18:30:48,765;20;000080FE396F1040
18:30:48,767;0D;0000000000000000
18:30:48,772;20;000080FE396F1040
18:30:48,777;20;000080FE396F1040
18:30:48,784;20;000080FE396F1040
18:30:48,791;20;000080FE396F1040
18:30:48,797;20;000080FE396F1040
18:30:48,802;2C;FF0DC400FF0D1101
18:30:48,803;28;FF170D00DD280200
18:30:48,804;20;000080FE396F1040
18:30:48,805;29;FF130D10E3FE0100
18:30:48,810;20;000080FE396F1040
18:30:48,816;0D;0000000000000000
18:30:48,817;20;000080FE396F1040
18:30:48,821;14;00000000E60B2EC0
18:30:48,822;15;ACB9FB3F4FC912B6
18:30:48,824;20;000080FE396F1040
18:30:48,831;20;000080FE396F1040
18:30:48,837;20;000080FE396F1040
18:30:48,844;20;000080FE396F1040
18:30:48,850;20;000080FE396F1040
18:30:48,857;20;000080FE396F1040
18:30:48,859;2D;1B00640AFF0D9000
