# HRMSv2/CAN LOGGER made by brzanad
# TIMESTAMP - human readable format
# ID - HEX format
# DATA - HEX format
# HH:MM:SS,KKK;ID;DATADATADATADATA
18:15:35,877;20;32A02100383F0E60
18:15:35,880;0D;3333734000000000
18:15:35,884;20;25A02100387F0E60
18:15:35,890;20;25A02100383F0E60
18:15:35,896;20;21A02100383F0E60
18:15:35,903;20;14A02100383F0E60
18:15:35,910;20;14A02100383F0E60
18:15:35,912;2C;350070024A00BA02
18:15:35,913;28;FE130D009D270210
18:15:35,914;29;F80F1D1063DF0110
18:15:35,922;20;10A02100383F0E60
18:15:35,928;07;0100000000000000
18:15:35,929;0D;0000000000000000
18:15:35,930;20;10A02100387F0E60
18:15:35,936;20;10A02100383F0E60
18:15:35,943;20;14A02100387F0E60
18:15:35,950;20;14A02100383F0E60
18:15:35,956;20;1FA02100383F0E60
18:15:35,962;20;2DA02100387F0E60
18:15:35,969;20;2DA02100383F0E60
18:15:35,971;2D;10004C112500EE03
18:15:35,972;2A;FE6F1D0065C30110
18:15:35,973;2B;D45FADC08D500110
18:15:35,976;20;38A02100383F0E60
18:15:35,978;07;0800000000000000
18:15:35,979;0D;2731884000000000
18:15:35,983;20;38882100387F0E60
18:15:35,992;20;3B882100383F0E60
18:15:35,998;20;3B882100383F0E60
18:15:36,004;20;3E882100383F0E60
18:15:36,011;20;3E882100383F0E60
18:15:36,013;2C;2900E0034A00BA02
18:15:36,013;28;FE130D00DD270210
18:15:36,014;29;F90F1D10A3DF0110
18:15:36,016;20;3E782100383F0E60
18:15:36,028;0D;BC8964000000000
18:15:36,030;20;3E78A1FF393F0E60
18:15:36,036;20;3E782100383F0E60
18:15:36,042;20;3E78A1FF393F0E60
18:15:36,049;20;3E78A1FF393F0E60
18:15:36,063;20;3B78A1FF397F0E60
18:15:36,070;20;3B782100383F0E60
18:15:36,071;2D;000CDE051C00E804
18:15:36,072;2A;FF6B0D00E5C30110
18:15:36,073;2B;8123EDA1CD4F0110
18:15:36,076;20;2D782100383F0E60
18:15:36,078;0D;47E15A4000000000
18:15:36,083;20;2D782100387F0E60
18:15:36,085;14;000000005C4084BD
18:15:36,086;15;1FC8ED3F15A6C4BE
18:15:36,089;20;2D782100383F0E60

18:15:36,094;17;66DC7741E685873C
18:15:36,109;20;2D782100383F0E60
18:15:36,109;20;2D782100383F0E60
18:15:36,110;20;1C782100383F0E60
18:15:36,112;2C;3300A4014F00E901
18:15:36,113;28;FE130D009D270210
18:15:36,115;29;F80B1D1063DF0110
18:15:36,117;20;1C782100383F0E60
18:15:36,124;20;1C782100387F0E60
18:15:36,128;07;0100000000000000
18:15:36,129;0D;0000000000000000
18:15:36,130;20;0A782100383F0E60
18:15:36,136;20;0A782100383F0E60
18:15:36,143;20;0A782100383F0E60
18:15:36,149;20;0A782100383F0E60
18:15:36,156;20;0A782100383F0E60
18:15:36,163;20;07782100383F0E60
18:15:36,169;20;07782100383F0E60
18:15:36,171;2D;0600E3071E008F02
18:15:36,172;2A;FF730D00A5C30110
18:15:36,172;2B;B54F2DA10D520110
18:15:36,178;0D;0000000000000000
18:15:36,190;20;FE7F2100383F0E60
18:15:36,196;20;FE7F2100383F0E60
18:15:36,209;20;FE8F2100383F0E60
18:15:36,212;2C;2700C2024F008802
18:15:36,212;28;FE130D009D270210
18:15:36,213;29;F90F1D1063DF0110
18:15:36,216;20;FE8F2100383F0E60
18:15:36,223;20;FE8F2100383F0E60
18:15:36,228;0D;0000000000000000
18:15:36,229;20;FE8F2100383F0E60
18:15:36,236;20;FE8F2100383F0E60
18:15:36,245;20;FE8F2100387F0E60
18:15:36,251;20;FE8F2100383F0E60
18:15:36,257;20;FEA72100383F0E60
18:15:36,264;20;FEA72100383F0E60
18:15:36,269;20;FEA72100383F0E60
18:15:36,271;2D;07005E122200EF02
18:15:36,272;2A;FE6F1D0025C30110
18:15:36,273;2B;B53F1DC10D520110
18:15:36,278;0D;0000000000000000
18:15:36,283;20;FEA72100387F0E60
18:15:36,290;20;FEA72100383F0E60
18:15:36,296;20;FEA72100383F0E60
18:15:36,303;20;FAA72100383F0E60
18:15:36,312;2C;26005E033E00AF03
18:15:36,313;28;FE130D00DD270210
18:15:36,314;29;F90F1D10E3DF0110
18:15:36,316;20;F1A72100383F0E60
18:15:36,323;20;F1A72100383F0E60
18:15:36,328;0D;0000000000000000
18:15:36,330;20;EFA72100383F0E60
18:15:36,336;20;EFA72100383F0E60
18:15:36,337;14;00000000B2B28EBD
18:15:36,338;15;3B5539C00A7CBBB7
18:15:36,342;20;E4A72100383F0E60
18:15:36,345;17;0025784100000000
18:15:36,349;20;E0A72100383F0E60
18:15:36,356;20;E0A72100383F0E60
18:15:36,363;20;E0A72100383F0E60
18:15:36,372;20;E0A72100383F0E60
18:15:36,373;2D;1800010626008507
18:15:36,374;2A;FE730D00A5C30110
18:15:36,375;2B;993B8DC14D500110
18:15:36,377;20;E0A72100383F0E60
18:15:36,380;0D;0000000000000000
18:15:36,384;20;E0A72100383F0E60
18:15:36,391;20;E0A72100383F0E60
18:15:36,396;20;E0A72100383F0E60
18:15:36,403;20;E0A72100383F0E60
18:15:36,410;20;E0A72100383F0E60
18:15:36,412;2C;38001F0245006002
18:15:36,413;28;FE130D00DD270210
18:15:36,414;29;F90F1D1063DF0110
18:15:36,416;20;E0A72100383F0E60
18:15:36,422;20;EFA72100383F0E60
18:15:36,428;0D;0000000000000000
18:15:36,429;20;EFA72100387F0E60
18:15:36,436;20;EFA72100383F0E60
18:15:36,443;20;EFA72100383F0E60
18:15:36,450;20;EFA72100387F0E60
18:15:36,456;20;EFA72100383F0E60
18:15:36,462;20;EFA72100387F0E60
18:15:36,471;2D;270051091D00200B
18:15:36,472;2A;FF6F0D00A5C30110
18:15:36,473;2B;913FADC14D4F0110
18:15:36,476;20;EFBF2100383F0E60
18:15:36,478;0D;0000000000000000
18:15:36,483;20;EFA72100387F0E60
18:15:36,492;20;F1BF2100383F0E60
18:15:36,498;20;F1BF2100383F0E60
18:15:36,504;20;F1A72100387F0E60
18:15:36,511;20;FAA72100383F0E60
18:15:36,513;2C;3A00F80136002C04
18:15:36,514;28;FE130D009D270210
18:15:36,515;29;F90B1D1063DF0110
18:15:36,517;20;FAA72100383F0E60
18:15:36,523;20;FAA72100383F0E60
18:15:36,528;0D;0000000000000000
18:15:36,530;20;FEA72100383F0E60
18:15:36,536;20;FEA72100383F0E60
18:15:36,542;20;FEA72100383F0E60
18:15:36,549;20;FEA72100383F0E60
18:15:36,556;20;FEA72100383F0E60
18:15:36,563;20;00A02100383F0E60
18:15:36,570;20;00A02100383F0E60
18:15:36,571;2D;35004C0823003304
18:15:36,572;2A;FE6F1D0065C30110
18:15:36,573;2B;C547EDC00D520110
18:15:36,576;20;00A02100383F0E60
18:15:36,578;0D;0000000000000000
18:15:36,583;20;00A02100383F0E60
18:15:36,584;01;0000000001000080
18:15:36,586;14;00000000B2B28EBD
18:15:36,587;15;385539C08ACA9EB6
18:15:36,594;17;4C49784100000000
18:15:36,596;20;00A02100383F0E60
18:15:36,603;20;FEA7A1FF393F0E60
18:15:36,610;20;FEA7A1FF393F0E60
18:15:36,612;2C;27002C1B42000502
18:15:36,613;28;FE130D00DD270210
18:15:36,614;29;F90F1D10E3DF0110

18:15:36,618;20;FAA7A1FF393F0E60
18
18:15:36,634;20;FAA7A1FF393F0E60
18:15:36,635;0D;0000000000000000
18:15:36,636;20;FAA7A1FF393F0E60
18:15:36,643;20;F8A7A1FF393F0E60
18:15:36,650;20;F8A7A1FF393F0E60
18:15:36,656;20;F5A7A1FF393F0E60
18:15:36,663;20;EDA7A1FF393F0E60
18:15:36,669;20;EDA7A1FF397F0E60
18:15:36,671;2D;1E00320F2A00D103
18:15:36,672;2A;FF6F0D0065C30110
18:15:36,673;2B;B3432DC10D520110
18:15:36,676;20;EDA7A1FF393F0E60
18:15:36,678;0D;0000000000000000
18:15:36,683;20;E9A7A1FF393F0E60
18:15:36,690;20;E6A7A1FF393F0E60
18:15:36,696;20;E6A7A1FF393F0E60
18:15:36,703;20;E6A7A1FF393F0E60
18:15:36,709;20;E6A7A1FF393F0E60
18:15:36,712;2C;31002D045300AE02
18:15:36,712;28;FE130D109D270210
18:15:36,713;29;F90B1D1063DF0110
18:15:36,716;20;E6A7A1FF393F0E60
18:15:36,722;20;E6A7A1FF397F0E60
18:15:36,728;0D;0000000000000000
18:15:36,729;20;F5A7A1FF397F0E60
18:15:36,736;20;F5A7A1FF393F0E60
18:15:36,743;20;00A0A1FF397F0E60
18:15:36,751;20;0188A1FF393F0E60
18:15:36,756;20;0188A1FF393F0E60
18:15:36,763;20;1078A1FF393F0E60
18:15:36,770;20;1078A1FF393F0E60
18:15:36,771;2D;1E00320F2100B611
18:15:36,772;2A;FF730D00A5C30110
18:15:36,773;2B;D75FADA04D500110
18:15:36,776;20;1F78A1FF393F0E60
18:15:36,778;0D;0000000000000000
18:15:36,783;20;1F78A1FF393F0E60
18:15:36,790;20;1F78A1FF393F0E60
18:15:36,796;20;1F782100383F0E60
18:15:36,802;20;1F78A1FF393F0E60
18:15:36,809;20;1F78A1FF393F0E60
18:15:36,812;2C;390033034600EB02
18:15:36,813;28;FE130D00DD270210
18:15:36,814;29;F90B1D1063DF0110
18:15:36,816;20;1F78A1FF393F0E60
18:15:36,823;20;1F78A1FF393F0E60
18:15:36,828;0D;0000000000000000
18:15:36,830;20;1478A1FF393F0E60
18:15:36,835;14;00000000B2B28EBD
18:15:36,836;15;3C5539C0564CB037
18:15:36,837;20;1078A1FF393F0E60
18:15:36,842;20;1078A1FF393F0E60
18:15:36,845;17;0025784100000000
18:15:36,849;20;1078A1FF393F0E60
18:15:36,856;20;10782100383F0E60
18:15:36,863;20;1078A1FF393F0E60
18:15:36,870;20;10782100383F0E60
18:15:36,871;2D;1700330720002106
18:15:36,872;2A;FF6F1D00E5C30110
18:15:36,875;2B;B23F2DA18D4F0110
18:15:36,877;20;10782100383F0E60
18:15:36,880;0D;0000000000000000
18:15:36,884;20;1078A1FF393F0E60
18:15:36,891;20;10782100383F0E60
18:15:36,897;20;10782100383F0E60
18:15:36,903;20;0E782100383F0E60
18:15:36,910;20;0E782100383F0E60
18:15:36,912;2C;30006E044B00B402
18:15:36,913;28;FE130D009D270210
18:15:36,914;29;F90F1D1063DF0110
18:15:36,917;20;0E782100383F0E60
18:15:36,922;20;0A782100383F0E60
18:15:36,928;0D;0000000000000000
18:15:36,929;20;0A782100383F0E60
18:15:36,936;20;0A782100383F0E60
18:15:36,943;20;0A782100383F0E60
18:15:36,950;20;0A782100383F0E60
18:15:36,956;20;0A782100383F0E60
18:15:36,962;20;07782100383F0E60
18:15:36,970;20;07782100383F0E60
18:15:36,971;2D;1A00CC4C1900E004
18:15:36,972;2A;FE730D0065C30110
18:15:36,973;2B;A73F5DA10D520110
18:15:36,976;20;07782100383F0E60
18:15:36,978;0D;0000000000000000
18:15:36,983;20;07782100383F0E60
18:15:36,990;20;07882100383F0E60
18:15:36,996;20;14882100383F0E60
18:15:37,004;20;16882100383F0E60
18:15:37,011;20;16A02100383F0E60
18:15:37,013;2C;2C004F0240002004
18:15:37,014;28;FE130D009D270210
18:15:37,015;29;F90B1D10A3DF0110
18:15:37,017;20;16A02100383F0E60
18:15:37,024;20;25A02100383F0E60
18:15:37,029;0D;0000000000000000
18:15:37,030;20;25A02100383F0E60
18:15:37,036;20;25A02100383F0E60
18:15:37,042;20;32A02100383F0E60
18:15:37,056;20;41A02100383F0E60
18:15:37,063;20;41B82100383F0E60
18:15:37,071;2D;09003C061900E004
18:15:37,072;2A;FF6F0D0065C30110
18:15:37,073;2B;B25B2DD10D520110
18:15:37,076;20;4FB82100383F0E60
18:15:37,078;07;0800000000000000
18:15:37,079;0D;C420C04000000000
18:15:37,084;20;4FB82100383F0E60
18:15:37,085;14;0000066A6CC3C
18:15:37,085;15;AE1A39C0CEF2A63C
18:15:37,090;20;5DB82100383F0E60
18:15:37,094;17;002578419BEAB6B7
18:15:37,096;20;5DD02100383F0E60
18:15:37,103;20;61D02100383F0E60
18:15:37,110;20;61E02100383F0E60
18:15:37,112;2C;3D00A30140002004
18:15:37,113;28;FE130D009D270210
18:15:37,114;29;F90F1D10A3DF0110
18:15:37,116;20;61E02100383F0E60
18:15:37,123;20;61682200383F0E60
18:15:37,129;0D;6CE7EB4000000000
18:15:37,131;20;61682200383F0E60

18:15:37,137;20;61682200383F0E60
18:15:37,157;20;5D682200383F0E60
18:1:15:37,158;20;5D682200383F0E60
18:15:37,163;20;5A882200383F0E60
18:15:37,170;20;4F882200383F0E60
18:15:37,171;2D;09003C061F009605
18:15:37,172;2A;FE730D00E5C30110
18:15:37,173;2B;913FAD51CE4D0110
18:15:37,176;20;4F882200383F0E60
18:15:37,178;0D;C420C04000000000
18:15:37,183;20;4C982200383F0E60
18:15:37,190;20;4C982200383F0E60
18:15:37,196;20;4CB02200383F0E60
18:15:37,203;20;4CB02200383F0E60
18:15:37,210;20;4CB02200383F0E60
18:15:37,212;2C;2F0022024A000E02
18:15:37,212;28;FE130D00DD270210
18:15:37,213;29;F90B1D10A3DF0110
18:15:37,216;20;4CC82200383F0E60
18:15:37,223;20;4C382300383F0E60
18:15:37,228;0D;FED4B84000000000
18:15:37,230;20;4CF02400383F0E60
18:15:37,236;20;4CB82500383F0E60
18:15:37,243;20;4CC82700383F0E60
18:15:37,251;20;3E302A00383F0E60
18:15:37,256;20;3EB82B00383F0E60
18:15:37,263;20;32902F00383F0E60
18:15:37,271;2D;09003C061F009605
18:15:37,272;2A;FE730D0065C30110
18:15:37,273;2B;913FAD2156570110
18:15:37,276;20;05583D00383F0E60
18:15:37,278;07;0100000000000000
18:15:37,279;0D;0000000000000000
18:15:37,284;20;00A00700383F0E60
18:15:37,290;20;00980500383F0E60
18:15:37,296;20;00700000383F0E60
18:15:37,303;20;00B03800383F0E60
18:15:37,310;20;00103E00383F0E60
18:15:37,312;2C;28004E083C000E04
18:15:37,313;28;FE130D009D270210
18:15:37,314;29;F80B2D1023E00110
18:15:37,316;20;00780200383F0E60
18:15:37,323;20;00180400383F0E60
18:15:37,328;0D;0000000000000000
18:15:37,336;14;0000000055D641BF
18:15:37,337;15;B1364FBE9E7B513A
18:15:37,338;20;00283C00383F0E60
18:15:37,343;20;00800000383F0E60
18:15:37,345;17;9902774100000000
18:15:37,350;20;00680100383F0E60
18:15:37,356;20;00683F00383F0E60
18:15:37,363;20;00000000383F0E60
18:15:37,370;20;00000000383F0E60
18:15:37,371;2D;09003C061F009605
18:15:37,372;2A;FE730D00E5C20110
18:15:37,373;2B;913FAD01E08E0110
18:15:37,376;20;00000000383F0E60
18:15:37,378;0D;0000000000000000
18:15:37,383;20;00000000383F0E60
18:15:37,396;20;00000000383F0E60
18:15:37,403;20;00000000383F0E60
18:15:37,411;20;00000000383F0E60
18:15:37,413;2C;2D00FF0242008E03
18:15:37,413;28;FE130D00DD270210
18:15:37,414;29;F90F1D1063DF0110
18:15:37,417;20;00000000383F0E60
18:15:37,423;20;00000000383F0E60
18:15:37,428;0D;0000000000000000
18:15:37,430;20;00000000383F0E60
18:15:37,436;20;00000000383F0E60
18:15:37,443;20;00000000383F0E60
18:15:37,457;20;00000000383F0E60
18:15:37,463;20;00000000383F0E60
18:15:37,470;20;00000000383F0E60
18:15:37,471;2D;09003C061F009605
18:15:37,472;2A;FE730D00E5C30110
18:15:37,473;2B;913FAD01E09D0110
18:15:37,476;20;00000000383F0E60
18:15:37,478;0D;0000000000000000
18:15:37,483;20;00000000383F0E60
18:15:37,490;20;00000000383F0E60
18:15:37,497;20;00000000383F0E60
18:15:37,503;20;00000000383F0E60
18:15:37,513;2C;270075063300E608
18:15:37,514;28;FE130D00DD270210
18:15:37,515;29;F80B2D10E3DF0110
18:15:37,517;20;00000000383F0E60
18:15:37,524;20;00000000383F0E60
18:15:37,529;0D;0000000000000000
18:15:37,531;20;00000000383F0E60
18:15:37,538;20;00000000383F0E60
18:15:37,543;20;00000000383F0E60
18:15:37,550;20;00000000383F0E60
18:15:37,556;20;00000000383F0E60
18:15:37,563;20;00000000383F0E60
18:15:37,570;20;00000000383F0E60
18:15:37,571;2D;09003C061F009605
18:15:37,572;2A;FE730D00A5C30110
18:15:37,573;2B;913FAD01A0A60110
18:15:37,576;20;00000000383F0E60
18:15:37,578;0D;0000000000000000
18:15:37,583;01;0000000001000080
18:15:37,584;20;00000000383F0E60
18:15:37,586;14;0000000055D641BF
18:15:37,587;15;D6054FBE5712B235
18:15:37,590;20;00000000383F0E60
18:15:37,595;17;996D784100000000
18:15:37,597;20;00000000383F0E60
18:15:37,603;20;00000000383F0E60
18:15:37,610;20;00000000383F0E60
18:15:37,612;2C;37002837007306
18:15:37,613;28;FE130D009D270210
18:15:37,614;29;F80B2D1063DF0110
18:15:37,617;20;00000000383F0E60
18:15:37,624;20;00000000383F0E60
18:15:37,628;0D;0000000000000000
18:15:37,637;20;00000000383F0E60
18:15:37,644;20;00000000383F0E60
18:15:37,658;20;00000000383F0E60
18:15:37,665;20;00000000383F0E60
18:15:37,670;20;00000000383F0E60
18:15:37,671;2D;09003C061B00640A
18:15:37,672;2A;FE730D00A5C30110

18:15:37,673;2B;913FAD0120A70110
18:15:37,699;20;00000000383F0E60
18:15:37,699;0D;0000000000000000
18:15::37,699;20;00000000383F0E60
18:15:37,700;20;00000000383F0E60
18:15:37,700;20;00000000383F0E60
18:15:37,703;20;00000000383F0E60
18:15:37,710;20;00000000383F0E60
18:15:37,712;2C;3A0060033A009D02
18:15:37,712;28;FE130D009D270210
18:15:37,713;29;F80B1D10A3DF0110
18:15:37,716;20;00000000383F0E60
18:15:37,723;20;00000000383F0E60
18:15:37,728;0D;0000000000000000
18:15:37,736;20;00000000383F0E60
18:15:37,743;20;00000000383F0E60
18:15:37,751;20;00000000383F0E60
18:15:37,756;20;00000000383F0E60
18:15:37,763;20;00000000383F0E60
18:15:37,770;20;00000000383F0E60
18:15:37,771;2D;09003C061B00640A
18:15:37,772;2A;FE730D00E5C30110
18:15:37,773;2B;913FAD0160A20110
18:15:37,778;0D;0000000000000000
18:15:37,784;20;00000000383F0E60
18:15:37,791;20;00000000383F0E60
18:15:37,796;20;00000000383F0E60
18:15:37,803;20;00000000383F0E60
18:15:37,810;20;00000000383F0E60
18:15:37,812;2C;3A00600336000008
18:15:37,813;28;FE130D00DD270210
18:15:37,814;29;F90B1D1063DF0110
18:15:37,817;20;00000000383F0E60
18:15:37,823;20;00000000383F0E60
18:15:37,828;0D;0000000000000000
18:15:37,836;14;0000000055D641BF
18:15:37,837;15;DA054FBED315D434
18:15:37,838;20;00000000383F0E60
18:15:37,843;20;00000000383F0E60
18:15:37,845;17;E691784100000000
18:15:37,850;20;00000000383F0E60
18:15:37,856;20;00000000383F0E60
18:15:37,863;20;00000000383F0E60
18:15:37,870;20;00000000383F0E60
18:15:37,871;2D;09003C061B00640A
18:15:37,872;2A;FE730D00A5C30110
18:15:37,873;2B;913FAD0160A70110
18:15:37,877;20;00000000383F0E60
18:15:37,878;0D;0000000000000000
18:15:37,883;20;00000000383F0E60
18:15:37,891;20;00000000383F0E60
18:15:37,897;20;00000000383F0E60
18:15:37,904;20;00000000383F0E60
18:15:37,913;20;00000000383F0E60
18:15:37,914;2C;300017023E00C401
18:15:37,915;28;FE130D001D280210
18:15:37,916;29;F90B1D1063DF0110
18:15:37,917;20;00000000383F0E60
18:15:37,923;20;00000000383F0E60
18:15:37,928;0D;0000000000000000
18:15:37,930;20;00000000383F0E60
18:15:37,937;20;00000000383F0E60
18:15:37,943;20;00000000383F0E60
18:15:37,950;20;00000000383F0E60
18:15:37,958;20;00000000383F0E60
18:15:37,963;20;00000000383F0E60
18:15:37,970;20;00000000383F0E60
18:15:37,971;2D;09003C061B00640A
18:15:37,972;2A;913FAD01A5C30110
18:15:37,973;2B;993B8D0120A70110
18:15:37,977;20;00000000383F0E60
18:15:37,978;0D;0000000000000000
18:15:37,983;20;00000000383F0E60
18:15:37,990;20;00000000383F0E60
18:15:37,997;20;00000000383F0E60
18:15:38,003;20;00000000383F0E60
18:15:38,010;20;00000000383F0E60
18:15:38,012;2C;350094014000CF02
18:15:38,013;28;FE130D00DD270210
18:15:38,014;29;F90B1D10E3DF0110
18:15:38,017;20;00000000383F0E60
18:15:38,023;20;00000000383F0E60
18:15:38,028;0D;0000000000000000
18:15:38,030;20;00000000383F0E60
18:15:38,038;20;00000000383F0E60
18:15:38,043;20;00000000383F0E60
18:15:38,050;20;00000000383F0E60
18:15:38,057;20;00000000383F0E60
18:15:38,063;20;00000000383F0E60
18:15:38,070;20;00000000383F0E60
18:15:38,071;2D;09003C061B00640A
18:15:38,072;2A;913FAD01A5C30110
18:15:38,073;2B;C75FDD0060A70110
18:15:38,077;20;00000000383F0E60
18:15:38,078;0D;0000000000000000
18:15:38,084;20;00000000383F0E60
18:15:38,086;14;0000000055D641BF
18:15:38,087;15;DA054FBEBBDE80B5
18:15:38,090;20;00000000383F0E60
18:15:38,095;17;996D784100000000
18:15:38,097;20;00000000383F0E60
18:15:38,103;20;00000000383F0E60
18:15:38,110;20;00000000383F0E60
18:15:38,112;2C;260087053B001703
18:15:38,113;28;FE130D00DD270210
18:15:38,114;29;F90F1D10A3DF0110
18:15:38,117;20;00000000383F0E60
18:15:38,124;20;00000000383F0E60
18:15:38,128;0D;0000000000000000
18:15:38,130;20;00000000383F0E60
18:15:38,137;20;00000000383F0E60
18:15:38,143;20;0000000033F0E60
18:15:38,150;20;00000000383F0E60
18:15:38,158;20;00000000383F0E60
18:15:38,164;20;00000000383F0E60
18:15:38,170;20;00000000383F0E60
18:15:38,171;2D;09003C061B00640A
18:15:38,172;2A;913FAD01E5C30110
18:15:38,173;2B;A53F6D0120A20110
18:15:38,177;20;00000000383F0E60
18:15:38,178;0D;0000000000000000
18:15:38,183;20;00000000383F0E60
18:15:38,190;20;00000000383F0E60

18:15:38,197;20;00000000383F0E60
18:15:38,218;20;00000000383F0E60
18:15:38,218;20;00000000383F0E60
18:15:38,218;2C;370045043700E603
18:15:38,218;28;FE130D00DD270210
18:15:38,218;29;F90B1D1063DF0110
18:15:38,218;20;00000000383F0E60
18:15:38,223;20;00000000383F0E60
18:15:38,228;0D;0000000000000000
18:15:38,230;20;00000000383F0E60
18:15:38,237;20;00000000383F0E60
18:15:38,243;20;00000000383F0E60
18:15:38,251;20;00000000383F0E60
18:15:38,256;20;00000000383F0E60
18:15:38,263;20;00000000383F0E60
18:15:38,270;20;00000000383F0E60
18:15:38,271;2D;09003C061B00640A
18:15:38,272;2A;913FAD01A5C30110
18:15:38,273;2B;B3432D0160A70110
18:15:38,277;20;00000000383F0E60
18:15:38,278;0D;0000000000000000
18:15:38,284;20;00000000383F0E60
18:15:38,291;20;00000000383F0E60
18:15:38,297;20;00000000383F0E60
18:15:38,303;20;00000000383F0E60
18:15:38,310;20;00000000383F0E60
18:15:38,312;2C;3D008C023700E603
18:15:38,313;28;FE130D001D280210
18:15:38,314;29;F90F1D10A3DF0110
18:15:38,317;20;00000000383F0E60
18:15:38,323;20;00000000383F0E60
18:15:38,328;0D;0000000000000000
18:15:38,330;20;00000000383F0E60
18:15:38,336;14;0000000055D641BF
18:15:38,337;15;D6054FBEE3873DB5
18:15:38,338;20;00000000383F0E60
18:15:38,343;20;00000000383F0E60
18:15:38,345;17;996D784100000000
18:15:38,350;20;00000000383F0E60
18:15:38,357;20;00000000383F0E60
18:15:38,363;20;00000000383F0E60
18:15:38,370;20;00000000383F0E60
18:15:38,371;2D;09003C061B00640A
18:15:38,372;2A;913FAD01A5C30110
18:15:38,373;2B;D65FAD0020A70110
18:15:38,377;20;00000000383F0E60
18:15:38,378;0D;0000000000000000
18:15:38,383;20;00000000383F0E60
18:15:38,390;20;00000000383F0E60
18:15:38,396;20;00000000383F0E60
18:15:38,403;20;00000000383F0E60
18:15:38,411;20;00000000383F0E60
18:15:38,413;2C;32004F043E003103
18:15:38,414;28;FE130D001D280210
18:15:38,415;29;F80F2D10A3DF0110
18:15:38,417;20;00000000383F0E60
18:15:38,423;20;00000000383F0E60
18:15:38,428;0D;0000000000000000
18:15:38,429;20;00000000383F0E60
18:15:38,436;20;00000000383F0E60
18:15:38,443;20;00000000383F0E60
18:15:38,450;20;00000000383F0E60
18:15:38,457;20;00000000383F0E60
18:15:38,462;20;00000000383F0E60
18:15:38,469;20;00000000383F0E60
18:15:38,471;2D;1B00640A1F00D606
18:15:38,472;2A;913FAD01A5C30110
18:15:38,473;2B;B23F2D0120A70110
18:15:38,476;20;00000000383F0E60
18:15:38,478;0D;0000000000000000
18:15:38,483;20;00000000383F0E60
18:15:38,490;20;00000000383F0E60
18:15:38,497;20;00000000383F0E60
18:15:38,502;20;00000000383F0E60
18:15:38,509;20;00000000383F0E60
18:15:38,512;2C;2900930643005202
18:15:38,513;28;FE130D00DD270210
18:15:38,514;29;F90F1D1063DF0110
18:15:38,516;20;00000000383F0E60
18:15:38,524;20;00000000383F0E60
18:15:38,529;0D;0000000000000000
18:15:38,532;20;00000000383F0E60
18:15:38,538;20;00000000383F0E60
18:15:38,544;20;00000000383F0E60
18:15:38,549;20;00000000383F0E60
18:15:38,556;20;00000000383F0E60
18:15:38,563;20;00000000383F0E60
18:15:38,570;20;00000000383F0E60
18:15:38,571;2D;1B00640A1C00E708
18:15:38,572;2A;913FAD01E5C30110
18:15:38,573;2B;A7435D01E0A10110
18:15:38,577;20;00000000383F0E60
18:15:38,578;0D;0000000000000000
18:15:38,584;01;0000000001000080
18:15:38,584;20;00000000383F0E60
18:15:38,586;14;0000000055D641BF
18:15:38,587;15;D6054FBE7E402E35
18:15:38,589;20;00000000383F0E60
18:15:38,594;17;66DC774100000000
18:15:38,596;20;00000000383F0E60
18:15:38,603;20;00000000383F0E60
18:15:38,610;20;00000000383F0E60
18:15:38,612;2C;2B00060534001609
18:15:38,613;28;FE130D001D280210
18:15:38,614;29;F90F1D10A3DF0110
18:15:38,616;20;00000000383F0E60
18:15:38,623;20;00000000383F0E60
18:15:38,628;0D;0000000000000000
18:15:38,629;20;00000000383F0E60
18:15:38,636;20;00000000383F0E60
18:15:38,643;20;00000000383F0E60
18:15:38,650;20;00000000383F0E60
18:15:38,657;20;00000000383F0E60
18:15:38,664;20;00000000383F0E60
18:15:38,670;20;00000000383F0E60
18:15:38,671;2D;1B00640A14002709
18:15:38,672;2A;913FAD01A5C30110
18:15:38,673;2B;AA3F4D0120A70110
18:15:38,676;20;00000000383F0E60
18:15:38,678;0D;0000000000000000
18:15:38,683;20;00000000383F0E60
18:15:38,690;20;00000000383F0E60
18:15:38,696;20;00000000383F0E60

18:15:38,703;20;00000000383F0E60
18:15:38,717;20;00000000383F0E60
18:15:38,717;2C;3E00C2024000B602
18:15:38,717;28;FE130D001D280210
18:15:38,718;29;F90F1D10A3DF0110
18:15:38,78,718;20;00000000383F0E60
18:15:38,723;20;00000000383F0E60
18:15:38,728;0D;0000000000000000
18:15:38,737;20;00000000383F0E60
18:15:38,743;20;00000000383F0E60
18:15:38,750;20;00000000383F0E60
18:15:38,756;20;00000000383F0E60
18:15:38,763;20;00000000383F0E60
18:15:38,769;20;00000000383F0E60
18:15:38,771;2D;1B00640A1900D408
18:15:38,772;2A;913FAD01A5C30110
18:15:38,773;2B;963F9D0160A70110
18:15:38,776;20;00000000383F0E60
18:15:38,778;0D;0000000000000000
18:15:38,784;20;00000000383F0E60
18:15:38,791;20;00000000383F0E60
18:15:38,796;20;00000000383F0E60
18:15:38,803;20;00000000383F0E60
18:15:38,812;2C;2E002C043D00E903
18:15:38,813;28;FE130D005D280210
18:15:38,814;29;F90B1D1063DF0110
18:15:38,816;20;00000000383F0E60
18:15:38,823;20;00000000383F0E60
